id,title,adult,overview,release_date,popularity,vote_average,vote_count
480001,The Art of Self-Defense,False,"Casey is attacked at random on the street and enlists in a local dojo led by a charismatic and mysterious Sensei in an effort to learn how to defend himself. What he uncovers is a sinister world of fraternity, violence and hypermasculinity and a woman fighting for her place in it.",2019-07-12,10.509,6.6,569
468302,Love and Bullets,False,"A Camorra boss fakes his own death in order to start a new life elsewhere with his family, but a nurse happens to see him alive and well after the funeral. A hitman is promptly sent to get rid of her, only to find out that she's his first and unforgotten love. He decides to protect her, becoming himself a target.",2017-08-01,5.85,6.6,242
467936,The Children Act,False,"In the midst of a marital crisis, a High Court judge must decide if she should order a life-saving blood transfusion for a teen with cancer despite his family's refusal to accept medical treatment for religious reasons.",2018-08-01,11.443,6.6,554
399725,Ideal Home,False,A couple is going through marital troubles made worse when a previously unknown grandson shows up.,2018-06-21,10.972,6.6,221
351286,Jurassic World: Fallen Kingdom,False,"When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",2018-06-22,88.297,6.6,9914
172386,Return to Nim's Island,False,"Fourteen year old Nim, more determined than ever to protect her island and all the wildlife that call it home, faces off against resort developers and animal poachers. Soon she realizes she can’t depend on her animal cohorts alone and must make her first human friend – Edmund, who’s run away to the island from the mainland – to save her home.",2013-03-15,11.618,6.6,616
44945,Trust,False,"A suburban family is torn apart when fourteen-year-old Annie meets her first boyfriend online. After months of communicating via online chat and phone, Annie discovers her friend is not who he originally claimed to be. Shocked into disbelief, her parents are shattered by their daughter's actions and struggle to support her as she comes to terms with what has happened to her once innocent life.",2010-09-10,15.166,6.6,830
73358,Page Eight,False,"Johnny is a long-serving MI5 officer. His boss dies suddenly, leaving behind an inexplicable file which threatens the stability of the organisation.",2011-08-28,12.469,6.6,217
8198,The Quiet American,False,"In early 1950s Vietnam, a young American becomes entangled in a dangerous love triangle when he falls for the beautiful mistress of a British journalist. As war is waged around them, the trio sinks deeper into a world of drugs, passion, and betrayal where nothing is as it seems.",2002-11-22,8.63,6.6,246
624860,The Matrix Resurrections,False,"Plagued by strange memories, Neo's life takes an unexpected turn when he finds himself back inside the Matrix.",2021-12-16,120.813,6.6,4511
489326,Mortal,False,A young boy must discover the origins of his extraordinary powers before he is captured by authorities hell-bent on condemning him for an accidental murder.,2020-02-28,14.392,6.6,404
34204,Return to Halloweentown,False,"As Halloweentown prepares to celebrate its 1,000th anniversary, Marnie Piper and her brother Dylan return to Witch University, where trouble is in session from the Sinister Sisters and from someone who's plotting to use Marnie's powers for evil.",2006-10-20,11.614,6.6,524
11198,City Hunter,False,"A self-indulgent private investigator winds up on a cruise ship full of rich patrons, gorgeous women, murderous terrorists, and scarce food.",1993-01-16,24.775,6.6,306
11064,Brewster's Millions,False,"Brewster, an aging minor-league baseball player, stands to inherit 300 million dollars if he can successfully spend 30 million dollars in 30 days without anything to show for it, and without telling anyone what he's up to... A task that's a lot harder than it sounds!",1985-05-22,13.456,6.6,479
10539,James and the Giant Peach,False,"When the young orphan boy James spills a magic bag of crocodile tongues, he finds himself in possession of a giant peach that flies him away to strange lands.",1996-04-12,22.038,6.6,1131
10493,Dead Calm,False,"An Australian couple take a sailing trip in the Pacific to forget about a terrible accident. While on the open sea, in dead calm weather conditions, they come across a ship with one survivor who is not at all what he seems.",1989-04-07,18.102,6.6,603
2105,American Pie,False,"At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score"" by their senior prom.",1999-07-09,55.312,6.6,6796
215,Saw II,False,"When a new murder victim is discovered with all the signs of Jigsaw's hand, Detective Eric Matthews begins a full investigation and apprehends Jigsaw with little effort. But for Jigsaw, getting caught is just another part of his plan. Eight more of his victims are already fighting for their lives and now it's time for Matthews to join the game.",2005-10-28,48.354,6.6,4490
376166,From the Land of the Moon,False,"An adaptation of Milena Agus' eponymous novel set after WWII, ""Mal de Pierres"" (""Mal di Pietre"") spans 20 years, following the destiny of a passionate, free-spirited woman who is in a loveless marriage and falls for another man.",2016-10-19,12.194,6.6,276
271724,Hippocrates,False,"Benjamin is meant to be a great doctor, he’s certain of it. But his first experience as a junior doctor in the hospital ward where his father works doesn’t turn out the way he hoped it would. Responsibility is overwhelming, his father is all but present, and his co-junior partner, a foreign doctor, is far more experimented than he is. This internship will force Benjamin to confront his limits… and start his way to adulthood.",2014-09-03,6.048,6.6,415
13704,License to Drive,False,"Teenager Les Anderson thinks his life can't get any worse after he flunks his driver's exam, but he's wrong. Even though he didn't receive his license, Les refuses to break his date with the cool Mercedes Lane, and he decides to lift his family's prize luxury car for the occasion. Unfortunately, Mercedes sneaks some booze along and passes out drunk, and a confused Les makes the bad decision of enlisting his rebellious friend, Dean, to help.",1988-07-06,10.705,6.6,304
11441,Madly in Love,False,"Cristina is a rich, spoiled princess visiting Rome with her royal parents. The mission of their visit is to marry her off to a super-wealthy corporate type and thereby start to turn around the losses their small kingdom is experiencing in its casino business. These less-than-noble intentions get derailed when Barnaba, a zany bus driver enters their lives and falls madly in love with the gorgeous Cristina. He is nuts enough to succeed in this romantic chase after royalty, as love seems to fuel his determination to rid Cristina of her elitism and to make her see his own irrepressible attractions.",1981-12-18,6.69,6.6,214
5879,In the Realm of the Senses,False,"A passionate telling of the story of Sada Abe, a woman whose affair with her master led to an obsessive and ultimately destructive sexual relationship.",1976-09-15,35.401,6.6,478
487476,Nothing to Hide,False,"To spice up a dinner party, old friends agree to share every private message that pops up on their phones -- with disastrous results.",2018-10-17,8.898,6.6,1207
